id,name,totalDocks,streetAddress,streetAddress/address2,neighborhood,postalCode,latitude,longitude,loc,entityTitle,@context,@type,@id
426,West St & Chambers St,31,West St & Chambers St,,Battery Park City,10013,40.71754834,-74.01322069,"[ -74.01322069, 40.71754834 ]",west_st_chambers_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/west_st_chambers_st
427,State St,59,State St,,Financial District,10004,40.70251526,-74.01427023,"[ -74.01427022999999, 40.70251526 ]",state_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/state_st
428,E 3 St & 1 Ave,30,E 3 St & 1 Ave,,East Village,10003,40.72467721,-73.98783413,"[ -73.98783413, 40.72467721 ]",e_3_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_3_st_1_ave
430,York St & Jay St,27,York St & Jay St,,Vinegar Hill,11201,40.7014851,-73.98656928,"[ -73.98656928, 40.7014851 ]",york_st_jay_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/york_st_jay_st
431,Hanover Pl & Livingston St,30,Hanover Pl & Livingston St,,Downtown Brooklyn,11201,40.68864636,-73.98263429,"[ -73.98263428999999, 40.68864636 ]",hanover_pl_livingston_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/hanover_pl_livingston_st
432,E 7 St & Avenue A,31,E 7 St & Avenue A,,East Village,10009,40.72621788,-73.98379855,"[ -73.98379855, 40.72621788 ]",e_7_st_avenue_a,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_7_st_avenue_a
433,E 13 St & Avenue A,39,E 13 St & Avenue A,,East Village,10009,40.72955361,-73.98057249,"[ -73.98057249, 40.72955361 ]",e_13_st_avenue_a,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_13_st_avenue_a
434,9 Ave & W 18 St,27,9 Ave & W 18 St,,Chelsea,10011,40.74317449,-74.00366443,"[ -74.00366443, 40.74317449 ]",9_ave_w_18_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/9_ave_w_18_st
435,W 21 St & 6 Ave,47,W 21 St & 6 Ave,,Chelsea,10011,40.74173969,-73.99415556,"[ -73.99415556, 40.74173969 ]",w_21_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_21_st_6_ave
436,Hancock St & Bedford Ave,27,Hancock St & Bedford Ave,,Bedford-Stuyvesant,11216,40.68216564,-73.95399026,"[ -73.95399026, 40.68216564 ]",hancock_st_bedford_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/hancock_st_bedford_ave
437,Macon St & Nostrand Ave,27,Macon St & Nostrand Ave,,Bedford-Stuyvesant,11216,40.68098339,-73.95004798,"[ -73.95004797590001, 40.6809833854 ]",macon_st_nostrand_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/macon_st_nostrand_ave
438,St Marks Pl & 1 Ave,27,St Marks Pl & 1 Ave,,East Village,10003,40.72779126,-73.98564945,"[ -73.98564945, 40.72779126 ]",st_marks_pl_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/st_marks_pl_1_ave
439,E 4 St & 2 Ave,39,E 4 St & 2 Ave,,East Village,10003,40.7262807,-73.98978041,"[ -73.98978040999999, 40.7262807 ]",e_4_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_4_st_2_ave
440,E 45 St & 3 Ave,32,E 45 St & 3 Ave,,Midtown,10017,40.75255434,-73.97282625,"[ -73.97282625, 40.75255434 ]",e_45_st_3_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_45_st_3_ave
441,E 52 St & 2 Ave,34,E 52 St & 2 Ave,,Midtown,10022,40.756014,-73.967416,"[ -73.967416, 40.756014 ]",e_52_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_52_st_2_ave
442,W 27 St & 7 Ave,51,W 27 St & 7 Ave,,Chelsea,10001,40.746647,-73.993915,"[ -73.993915, 40.746647 ]",w_27_st_7_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_27_st_7_ave
443,Bedford Ave & S 9 St,23,Bedford Ave & S 9th St,,Williamsburg,11211,40.70853074,-73.96408963,"[ -73.96408963, 40.70853074 ]",bedford_ave_s_9_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/bedford_ave_s_9_st
444,Broadway & W 24 St,52,Broadway & W 24 St,,Flatiron District,10010,40.7423543,-73.98915076,"[ -73.98915076, 40.7423543 ]",broadway_w_24_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_24_st
445,E 10 St & Avenue A,35,E 10 St & Avenue A,,East Village,10009,40.72740794,-73.98142006,"[ -73.98142006, 40.72740794 ]",e_10_st_avenue_a,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_10_st_avenue_a
446,W 24 St & 7 Ave,39,W 24 St & 7 Ave,,Chelsea,10001,40.74487634,-73.99529885,"[ -73.99529885, 40.74487634 ]",w_24_st_7_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_24_st_7_ave
447,8  Ave & W 52 St,31,8 Ave & W 52 St,,Hell's Kitchen,10019,40.76370739,-73.9851615,"[ -73.9851615, 40.76370739 ]",8_ave_w_52_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/8_ave_w_52_st
448,W 37 St & 10 Ave,31,W 37 St & 10 Ave,,Midtown West,10018,40.75660359,-73.9979009,"[ -73.9979009, 40.75660359 ]",w_37_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_37_st_10_ave
449,W 52 St & 9 Ave,31,W 52 St & 9 Ave,,Hell's Kitchen,10019,40.76461837,-73.98789473,"[ -73.98789472999999, 40.76461837 ]",w_52_st_9_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_52_st_9_ave
450,W 49 St & 8 Ave,59,W 49 St & 8 Ave,,Hell's Kitchen,10019,40.76227205,-73.98788205,"[ -73.98788205, 40.76227205 ]",w_49_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_49_st_8_ave
453,W 22 St & 8 Ave,39,W 22 St & 8 Ave,,Chelsea,10011,40.74475148,-73.99915362,"[ -73.99915362, 40.74475148 ]",w_22_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_22_st_8_ave
454,E 51 St & 1 Ave,35,E 51 St & 1 Ave,,Midtown,10022,40.75455731,-73.96592976,"[ -73.96592975999999, 40.75455731 ]",e_51_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_51_st_1_ave
455,1 Ave & E 44 St,39,1 Ave & E 44 St,,Midtown,10017,40.75001986,-73.96905301,"[ -73.96905301, 40.75001986 ]",1_ave_e_44_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/1_ave_e_44_st
456,E 53 St & Madison Ave,35,E 53 St & Madison Ave,,Midtown,10022,40.7597108,-73.97402311,"[ -73.97402311, 40.7597108 ]",e_53_st_madison_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_53_st_madison_ave
457,Broadway & W 57 St,59,Broadway & W 57 St,,Midtown,10019,40.76695317,-73.98169333,"[ -73.98169333, 40.76695317 ]",broadway_w_57_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_57_st
459,W 18 St & 11 Ave,21,W 18 St & 11 Ave,,Chelsea,10011,40.74522724,-74.00797904,"[ -74.00797904, 40.74522724 ]",w_18_st_11_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_18_st_11_ave
460,S 4 St & Wythe Ave,23,S 4 St & Wythe Ave,,Williamsburg,11211,40.71285887,-73.96590294,"[ -73.96590294000001, 40.71285887 ]",s_4_st_wythe_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/s_4_st_wythe_ave
461,E 20 St & 2 Ave,39,E 20 St & 2 Ave,,Gramercy,10003,40.73587678,-73.98205027,"[ -73.98205027, 40.73587678 ]",e_20_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_20_st_2_ave
462,W 22 St & 10 Ave,47,W 22 St & 10 Ave,,Chelsea,10011,40.74691959,-74.00451887,"[ -74.00451887, 40.74691959 ]",w_22_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_22_st_10_ave
463,9 Ave & W 16 St,25,9 Ave & W 16 St,,Meat Packing District,10011,40.74206539,-74.00443172,"[ -74.00443172, 40.74206539 ]",9_ave_w_16_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/9_ave_w_16_st
464,E 56 St & 3 Ave,59,E 56 St & 3 Ave,,Midtown,10022,40.75934501,-73.96759673,"[ -73.96759673, 40.75934501 ]",e_56_st_3_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_56_st_3_ave
465,Broadway & W 41 St,39,Broadway & W 41 St,,Theater District,10036,40.75513557,-73.98658032,"[ -73.98658032, 40.75513557 ]",broadway_w_41_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_41_st
466,W 25 St & 6 Ave,35,W 25 St & 6 Ave,,Flatiron District,10010,40.74395411,-73.99144871,"[ -73.99144871, 40.74395411 ]",w_25_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_25_st_6_ave
467,Dean St & 4 Ave,34,Dean St & 4 Ave,,Park Slope,11217,40.68312489,-73.97895137,"[ -73.97895137, 40.68312489 ]",dean_st_4_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/dean_st_4_ave
468,Broadway & W 55 St,59,Broadway & W 55 St,,Midtown,10019,40.7652654,-73.98192338,"[ -73.98192338, 40.7652654 ]",broadway_w_55_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_55_st
469,Broadway & W 53 St,57,Broadway & W 53 St,,Midtown,10019,40.76344058,-73.98268129,"[ -73.98268129, 40.76344058 ]",broadway_w_53_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_53_st
470,W 20 St & 8 Ave,37,W 20 St & 8 Ave,,Chelsea,10011,40.74345335,-74.00004031,"[ -74.00004031, 40.74345335 ]",w_20_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_20_st_8_ave
471,Grand St & Havemeyer St,27,Grand St & Havemeyer St,,Williamsburg,11211,40.71286844,-73.95698119,"[ -73.95698118999999, 40.71286844 ]",grand_st_havemeyer_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/grand_st_havemeyer_st
472,E 32 St & Park Av,41,E 32 St & Park Av,,Kips Bay,10016,40.7457121,-73.98194829,"[ -73.98194829000001, 40.7457121 ]",e_32_st_park_av,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_32_st_park_av
473,Rivington St & Chrystie St,42,Rivington St & Chrystie St,,Lower East Side,10002,40.72110063,-73.9919254,"[ -73.9919254, 40.72110063 ]",rivington_st_chrystie_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/rivington_st_chrystie_st
474,5 Ave & E 29 St,47,5 Ave & E 29 St,,Flatiron District,10016,40.7451677,-73.98683077,"[ -73.98683077, 40.7451677 ]",5_ave_e_29_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/5_ave_e_29_st
475,E 16 St & Irving Pl,37,E 16 St & Irving Pl,,Gramercy,10003,40.73524276,-73.98758561,"[ -73.98758561, 40.73524276 ]",e_16_st_irving_pl,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_16_st_irving_pl
476,E 31 St & 3 Ave,47,E 31 St & 3 Ave,,Kips Bay,10016,40.74394314,-73.97966069,"[ -73.97966069, 40.74394314 ]",e_31_st_3_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_31_st_3_ave
477,W 41 St & 8 Ave,59,W 41 St & 8 Ave,,Theater District,10018,40.75640548,-73.9900262,"[ -73.9900262, 40.75640548 ]",w_41_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_41_st_8_ave
478,11 Ave & W 41 St,31,11 Ave & W 41 St,,Midtown West,10036,40.76030096,-73.99884222,"[ -73.99884222, 40.76030096 ]",11_ave_w_41_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/11_ave_w_41_st
479,9 Ave & W 45 St,31,9 Ave & W 45 St,,Hell's Kitchen,10036,40.76019252,-73.9912551,"[ -73.9912551, 40.76019252 ]",9_ave_w_45_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/9_ave_w_45_st
480,W 53 St & 10 Ave,27,W 53 St & 10 Ave,,Hell's Kitchen,10019,40.76669671,-73.99061728,"[ -73.99061728, 40.76669671 ]",w_53_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_53_st_10_ave
481,S 3 St & Bedford Ave,25,S 3 St & Bedford Ave,,Williamsburg,11211,40.71260486,-73.96264403,"[ -73.96264403000001, 40.71260486 ]",s_3_st_bedford_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/s_3_st_bedford_ave
482,W 15 St & 7 Ave,39,W 15 St & 7 Ave,,Meat Packing District,10011,40.73935542,-73.99931783,"[ -73.99931783, 40.73935542 ]",w_15_st_7_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_15_st_7_ave
483,E 12 St & 3 Ave,35,E 12 St & 3 Ave,,East Village,10003,40.73223272,-73.98889957,"[ -73.98889957, 40.73223272 ]",e_12_st_3_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_12_st_3_ave
484,W 44 St & 5 Ave,44,W 44 St & 5 Ave,,Midtown,10036,40.75500254,-73.98014437,"[ -73.98014437, 40.75500254 ]",w_44_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_44_st_5_ave
485,W 37 St & 5 Ave,39,W 37 St & 5 Ave,,Midtown,10018,40.75038009,-73.98338988,"[ -73.98338988, 40.75038009 ]",w_37_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_37_st_5_ave
486,Broadway & W 29 St,39,Broadway & W 29 St,,Koreatown,10001,40.7462009,-73.98855723,"[ -73.98855723, 40.7462009 ]",broadway_w_29_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_29_st
487,E 20 St & FDR Drive,36,E 20 St & FDR Drive,,Stuyvesant Town,10009,40.73314259,-73.97573881,"[ -73.97573881, 40.73314259 ]",e_20_st_fdr_drive,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_20_st_fdr_drive
488,W 39 St & 9 Ave,41,W 39 St & 9 Ave,,Midtown West,10018,40.75645824,-73.99372222,"[ -73.99372222, 40.75645824 ]",w_39_st_9_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_39_st_9_ave
489,10 Ave & W 28 St,37,10 Ave & W 28 St,,Chelsea,10001,40.75066386,-74.00176802,"[ -74.00176802, 40.75066386 ]",10_ave_w_28_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/10_ave_w_28_st
490,8 Ave & W 33 St,59,8 Ave & W 33 St,,Chelsea,10001,40.751551,-73.993934,"[ -73.993934, 40.751551 ]",8_ave_w_33_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/8_ave_w_33_st
491,E 24 St & Park Ave S,53,E 24 St & Park Ave S,,Flatiron District,10010,40.74096374,-73.98602213,"[ -73.98602212999999, 40.74096374 ]",e_24_st_park_ave_s,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_24_st_park_ave_s
492,W 33 St & 7 Ave,49,W 33 St & 7 Ave,,Chelsea,10001,40.75019995,-73.99093085,"[ -73.99093085, 40.75019995 ]",w_33_st_7_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_33_st_7_ave
493,W 45 St & 6 Ave,34,W 45 St & 6 Ave,,Theater District,10036,40.7568001,-73.98291153,"[ -73.98291153, 40.7568001 ]",w_45_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_45_st_6_ave
494,W 26 St & 8 Ave,35,W 26 St & 8 Ave,,Chelsea,10001,40.74734825,-73.99723551,"[ -73.99723551, 40.74734825 ]",w_26_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_26_st_8_ave
495,W 47 St & 10 Ave,25,W 47 St & 10 Ave,,Hell's Kitchen,10036,40.76269882,-73.99301222,"[ -73.99301222, 40.76269882 ]",w_47_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_47_st_10_ave
496,E 16 St & 5 Ave,47,E 16 St & 5 Ave,,Flatiron District,10003,40.73726186,-73.99238967,"[ -73.99238966999999, 40.73726186 ]",e_16_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_16_st_5_ave
497,E 17 St & Broadway,59,E 17 St & Broadway,,Flatiron District,10003,40.73704984,-73.99009296,"[ -73.99009296, 40.73704984 ]",e_17_st_broadway,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_17_st_broadway
498,Broadway & W 32 St,30,Broadway & W 32 St,,Koreatown,10001,40.74854862,-73.98808416,"[ -73.98808416, 40.74854862 ]",broadway_w_32_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_32_st
499,Broadway & W 60 St,36,Broadway & W 60 St,,Lincoln Square,10023,40.76915505,-73.98191841,"[ -73.98191841000001, 40.76915505 ]",broadway_w_60_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_60_st
500,Broadway & W 51 St,52,Broadway & W 51 St,,Theater District,10019,40.76228826,-73.98336183,"[ -73.98336183000001, 40.76228826 ]",broadway_w_51_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_51_st
501,FDR Drive & E 35 St,43,FDR Drive & E 35 St,,Murray Hill,10016,40.744219,-73.97121214,"[ -73.97121214000001, 40.744219 ]",fdr_drive_e_35_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/fdr_drive_e_35_st
502,Henry St & Grand St,30,Henry St & Grand St,,Lower East Side,10002,40.714215,-73.981346,"[ -73.981346, 40.714215 ]",henry_st_grand_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/henry_st_grand_st
503,E 20 St & Park Ave,29,E 20 St & Park Ave,,Flatiron District,10003,40.73827428,-73.98751968,"[ -73.98751968000001, 40.73827428 ]",e_20_st_park_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_20_st_park_ave
504,1 Ave & E 15 St,45,1 Ave & E 15 St,,Stuyvesant Town,10009,40.73221853,-73.98165557,"[ -73.98165557, 40.73221853 ]",1_ave_e_15_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/1_ave_e_15_st
505,6 Ave & W 33 St,36,6 Ave & W 33 St,,Chelsea,10001,40.74901271,-73.98848395,"[ -73.98848395, 40.74901271 ]",6_ave_w_33_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/6_ave_w_33_st
507,E 25 St & 2 Ave,47,E 25 St & 2 Ave,,Kips Bay,10010,40.73912601,-73.97973776,"[ -73.97973776000001, 40.73912601 ]",e_25_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_25_st_2_ave
508,W 46 St & 11 Ave,24,W 46 St & 11 Ave,,Hell's Kitchen,10036,40.76341379,-73.99667444,"[ -73.99667444000001, 40.76341379 ]",w_46_st_11_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_46_st_11_ave
509,9 Ave & W 22 St,36,9 Ave & W 22 St,,Chelsea,10011,40.7454973,-74.00197139,"[ -74.00197138999999, 40.7454973 ]",9_ave_w_22_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/9_ave_w_22_st
510,W 51 St & 6 Ave,51,W 51 St & 6 Ave,,Theater District,10019,40.7606597,-73.98042047,"[ -73.98042047, 40.7606597 ]",w_51_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_51_st_6_ave
511,E 14 St & Avenue B,33,E 14 St & Avenue B,,Stuyvesant Town,10009,40.72938685,-73.97772429,"[ -73.97772429, 40.72938685 ]",e_14_st_avenue_b,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_14_st_avenue_b
512,W 29 St & 9 Ave,27,W 29 St & 9 Ave,,Chelsea,10001,40.7500727,-73.99839279,"[ -73.99839279, 40.7500727 ]",w_29_st_9_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_29_st_9_ave
513,W 56 St & 10 Ave,27,W 56 St & 10 Ave,,Hell's Kitchen,10019,40.768254,-73.988639,"[ -73.98863900000001, 40.768254 ]",w_56_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_56_st_10_ave
514,12 Ave & W 40 St,53,12 Ave & W 40 St,,Midtown West,10019,40.76087502,-74.00277668,"[ -74.00277668, 40.76087502 ]",12_ave_w_40_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/12_ave_w_40_st
515,W 43 St & 10 Ave,35,W 43 St & 10 Ave,,Midtown West,10036,40.76009437,-73.99461843,"[ -73.99461843, 40.76009437 ]",w_43_st_10_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_43_st_10_ave
516,E 47 St & 1 Ave,31,E 47 St & 1 Ave,,Midtown,10017,40.75206862,-73.96784384,"[ -73.96784384, 40.75206862 ]",e_47_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_47_st_1_ave
517,Pershing Square S,59,Pershing Square S,,Murray Hill,10017,40.75149263,-73.97798848,"[ -73.97798847999999, 40.75149263 ]",pershing_square_s,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/pershing_square_s
518,E 39 St & 2 Ave,39,E 39 St & 2 Ave,,Murray Hill,10016,40.74780373,-73.9734419,"[ -73.9734419, 40.74780373 ]",e_39_st_2_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_39_st_2_ave
519,Pershing Square N,61,Pershing Square N,,Murray Hill,10017,40.75188406,-73.97770164,"[ -73.97770164000001, 40.75188406 ]",pershing_square_n,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/pershing_square_n
520,W 52 St & 5 Ave,39,W 52 St & 5 Ave,,Midtown,10019,40.75992262,-73.97648516,"[ -73.97648516, 40.75992262 ]",w_52_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_52_st_5_ave
521,8 Ave & W 31 St,67,8 Ave & W 31 St,,Chelsea,10001,40.75044999,-73.99481051,"[ -73.99481050999999, 40.75044999 ]",8_ave_w_31_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/8_ave_w_31_st
522,E 51 St & Lexington Ave,51,E 51 St & Lexington Ave,,Midtown,10022,40.75714758,-73.97207836,"[ -73.97207836, 40.75714758 ]",e_51_st_lexington_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_51_st_lexington_ave
523,W 38 St & 8 Ave,51,W 38 St & 8 Ave,,Garment District,10018,40.75466591,-73.99138152,"[ -73.99138152, 40.75466591 ]",w_38_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_38_st_8_ave
524,W 43 St & 6 Ave,57,W 43 St & 6 Ave,,Midtown,10036,40.75527307,-73.98316936,"[ -73.98316936000001, 40.75527307 ]",w_43_st_6_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_43_st_6_ave
525,W 34 St & 11 Ave,39,W 34 St & 11 Ave,,Midtown West,10001,40.75594159,-74.0021163,"[ -74.0021163, 40.75594159 ]",w_34_st_11_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_34_st_11_ave
526,E 33 St & 5 Ave,43,E 33 St & 5 Ave,,Koreatown,10016,40.74765947,-73.98490707,"[ -73.98490707000001, 40.74765947 ]",e_33_st_5_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_33_st_5_ave
527,E 33 St & 1 Ave,59,E 33 St & 1 Ave,,Kips Bay,10016,40.74315566,-73.97434726,"[ -73.97434726, 40.74315566 ]",e_33_st_1_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/e_33_st_1_ave
528,2 Ave & E 30 St,39,2 Ave & E 30 St,,Kips Bay,10016,40.74290902,-73.97706058,"[ -73.97706058, 40.74290902 ]",2_ave_e_30_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/2_ave_e_30_st
529,W 42 St & 8 Ave,41,W 42 St & 8 Ave,,Midtown West,10036,40.7575699,-73.99098507,"[ -73.99098506999999, 40.7575699 ]",w_42_st_8_ave,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/w_42_st_8_ave
530,11 Ave & W 59 St,36,11 Ave & W 59 St,,Hell's Kitchen,10019,40.771522,-73.990541,"[ -73.99054099999999, 40.771522 ]",11_ave_w_59_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/11_ave_w_59_st
531,Forsyth St & Broome St,39,Forsyth St & Broome St,,Lower East Side,10002,40.71893904,-73.99266288,"[ -73.99266288, 40.71893904 ]",forsyth_st_broome_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/forsyth_st_broome_st
532,S 5 Pl & S 4 St,43,S 5 Pl & S 4 St,,Williamsburg,11211,40.710451,-73.960876,"[ -73.960876, 40.710451 ]",s_5_pl_s_4_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/s_5_pl_s_4_st
533,Broadway & W 39 St,50,Broadway & W 39 St,,Midtown,10018,40.75299641,-73.98721619,"[ -73.98721619, 40.75299641 ]",broadway_w_39_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/broadway_w_39_st
534,Water - Whitehall Plaza,31,Water - Whitehall Plaza,,Financial District,10004,40.70255065,-74.0127234,"[ -74.0127234, 40.70255065 ]",water_whitehall_plaza,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/water_whitehall_plaza
536,1 Ave & E 30 St,29,1 Ave & E 30 St,,Kips Bay,10016,40.74144387,-73.97536082,"[ -73.97536082000001, 40.74144387 ]",1_ave_e_30_st,http://schema.org,CivicStructure,http://nyc.pediacities.com/Resource/CivicStructure/1_ave_e_30_st
